uid,text,category,video_path,exists,extension,word,word_id,relation_type,source_csv,example_count,description_count
wZ8tqkmf1kQ_w,possibility,word,,0,,possibility,wZ8tqkmf1kQ_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
X2H5laZ8PFo_w,rancour,word,,0,,rancour,X2H5laZ8PFo_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
X5Fy2cQbje4_w,adventure,word,,0,,adventure,X5Fy2cQbje4_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
X7W6YeT2JZk_w,sanctify,word,,0,,sanctify,X7W6YeT2JZk_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
Xfo1PMZRuQM_w,regard,word,,0,,regard,Xfo1PMZRuQM_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
xGBTymkkD5w_w,tender,word,,0,,tender,xGBTymkkD5w_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
xhDEUCqqW9s_w,customer,word,,0,,customer,xhDEUCqqW9s_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
XNGLow435p8_w,recoil,word,,0,,recoil,XNGLow435p8_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
xnrRwCGEhDY_w,via - 2,word,,0,,via - 2,xnrRwCGEhDY_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
xPfNGGJqSaA_w,reconcile,word,,0,,reconcile,xPfNGGJqSaA_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
xsnL27VAyOI_w,decorate,word,,0,,decorate,xsnL27VAyOI_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,2,1
XYAkPuNj0Q8_w,convenient,word,,0,,convenient,XYAkPuNj0Q8_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,2,1
Y30FYoIqv30_w,frolic,word,,0,,frolic,Y30FYoIqv30_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
y3r4z0Pl-Fs_w,fetching,word,,0,,fetching,y3r4z0Pl-Fs_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
y6F2pI1SO1g_w,disposed,word,,0,,disposed,y6F2pI1SO1g_w,word,word-description-dataset_v1.1.csv,0,1
y6GXb6WSuCU_w,tolerant,word,,0,,tolerant,y6GXb6WSuCU_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
Y92FGx2FIMM_w,discrimination,word,,0,,discrimination,Y92FGx2FIMM_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
YaFdfkMozE4_w,come down with,word,,0,,come down with,YaFdfkMozE4_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
yAGtGxfc6fs_w,newfangled,word,,0,,newfangled,yAGtGxfc6fs_w,word,word-description-dataset_v1.1.csv,0,1
YAw1Dsv2_Jo_w,dereliction,word,,0,,dereliction,YAw1Dsv2_Jo_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
yCHXjHNktm0_w,giggle,word,,0,,giggle,yCHXjHNktm0_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
yEOJ__raMkY_w,bide your time,word,,0,,bide your time,yEOJ__raMkY_w,word,word-description-dataset_v1.1.csv,0,1
Yf5qwMvpGs0_w,interface,word,,0,,interface,Yf5qwMvpGs0_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
YHo9rHrUGP8_w,vibes,word,,0,,vibes,YHo9rHrUGP8_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
yLYWaEPYJXE_w,heap,word,,0,,heap,yLYWaEPYJXE_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
YnvT2TZt17c_w,excuse,word,,0,,excuse,YnvT2TZt17c_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
ypGaWed2-4o_w,tumid,word,,0,,tumid,ypGaWed2-4o_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
yT_roL9ern0_w,buzzy,word,,0,,buzzy,yT_roL9ern0_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
Y-uc0ngCjrk_w,remedy,word,,0,,remedy,Y-uc0ngCjrk_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
YuEOgnEL5-M_w,compel,word,,0,,compel,YuEOgnEL5-M_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
YuqMCQusc9I_w,jerk,word,,0,,jerk,YuqMCQusc9I_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
YuvVH90llzw_w,misgiving,word,,0,,misgiving,YuvVH90llzw_w,word,word-description-dataset_v1.1.csv,0,1
Yxi3agAUBXQ_w,relegate,word,,0,,relegate,Yxi3agAUBXQ_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
yxme3eH9KiI_w,think over,word,,0,,think over,yxme3eH9KiI_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
yy5l6mYvqIg_w,fulfil,word,,0,,fulfil,yy5l6mYvqIg_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
yYAuTrPtnxc_w,concerned,word,,0,,concerned,yYAuTrPtnxc_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
y_zV7Qkiyeo_w,examination,word,,0,,examination,y_zV7Qkiyeo_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
_z-285qczGg_w,binge-watch,word,,0,,binge-watch,_z-285qczGg_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
Z30Ak743EEM_w,zap,word,,0,,zap,Z30Ak743EEM_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
Z5lCjz9u0c4_w,carry on,word,,0,,carry on,Z5lCjz9u0c4_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
Z8hLyxzQwK4_w,query,word,,0,,query,Z8hLyxzQwK4_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
z9dv8_dss7E_w,zealot,word,,0,,zealot,z9dv8_dss7E_w,defines_word|word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,3
zAx6PRxBMaM_w,aggravation,word,,0,,aggravation,zAx6PRxBMaM_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
zAzM7hFn3kE_w,settle,word,,0,,settle,zAzM7hFn3kE_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
zdwZy6pMJwk_w,admit,word,,0,,admit,zdwZy6pMJwk_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,3,1
ZEZpV4qEQDw_w,resemble,word,,0,,resemble,ZEZpV4qEQDw_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
Zfvba8MyFPY_w,maker,word,,0,,maker,Zfvba8MyFPY_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
z_H7F89q_Kw_w,ravage,word,,0,,ravage,z_H7F89q_Kw_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
ZiNB03yroDw_w,expectation,word,,0,,expectation,ZiNB03yroDw_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
ZjGAKalxAYU_w,reflect,word,,0,,reflect,ZjGAKalxAYU_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
ZkPqEGgCxaY_w,abnegation,word,,0,,abnegation,ZkPqEGgCxaY_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
ZP09uzf6uF8_w,awareness,word,,0,,awareness,ZP09uzf6uF8_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
ZPF9GduJXiA_w,miser,word,,0,,miser,ZPF9GduJXiA_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
zpkJNsXgyCk_w,betray,word,,0,,betray,zpkJNsXgyCk_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
Zpw0RLxTNoA_w,addict,word,,0,,addict,Zpw0RLxTNoA_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
ZtpWFfDRU3k_w,hike,word,,0,,hike,ZtpWFfDRU3k_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,3,1
zuG7NoktUUk_w,intrigue,word,,0,,intrigue,zuG7NoktUUk_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
Zuk10Ula-LI_w,immaculate,word,,0,,immaculate,Zuk10Ula-LI_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
Zv9uPzMreHQ_w,convince,word,,0,,convince,Zv9uPzMreHQ_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,4,1
zvUzEhxfpnw_w,myth,word,,0,,myth,zvUzEhxfpnw_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
ZxK9btlGW3k_w,revision,word,,0,,revision,ZxK9btlGW3k_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,3,1
zY6iSs8xJKE_w,zone,word,,0,,zone,zY6iSs8xJKE_w,word,word-description-dataset_v1.1.csv|word-presence-dataset_v1.1.csv,1,1
